,RK,NAME,TEAM,SALARY,Yr
39,80,"Jerome Williams, PF",Toronto Raptors,"$5,000,000",2002
0,81,"Walt Williams, F",Houston Rockets,"$5,000,000",2002
1,82,"Bob Sura, PG",Golden State Warriors,"$4,913,000",2002
2,83,"Jason Caffey, F",Milwaukee Bucks,"$4,812,000",2002
3,84,"Howard Eisley, PG",New York Knicks,"$4,781,000",2002
4,85,"Vitaly Potapenko, C",Boston Celtics,"$4,762,000",2002
5,86,"Brent Barry, SG",Seattle SuperSonics,"$4,680,000",2002
6,87,"Michael Olowokandi, C",Los Angeles Clippers,"$4,662,000",2002
7,88,"Scott Williams, C",Denver Nuggets,"$4,650,000",2002
8,89,"Calvin Booth, C",Seattle SuperSonics,"$4,539,000",2002
9,90,"Joe Smith, PF",Minnesota Timberwolves,"$4,538,000",2002
10,91,"Anthony Mason, F",Milwaukee Bucks,"$4,538,000",2002
11,92,"Avery Johnson, PG",Denver Nuggets,"$4,538,000",2002
12,93,"Brevin Knight, PG",Memphis Grizzlies,"$4,500,000",2002
13,94,"Ben Wallace, PF",Detroit Pistons,"$4,500,000",2002
14,95,"Eric Williams, PF",Boston Celtics,"$4,448,000",2002
15,96,"Danny Fortson, C",Golden State Warriors,"$4,441,000",2002
16,97,"Christian Laettner, PF",Washington Wizards,"$4,421,000",2002
17,98,"Kurt Thomas, PF",New York Knicks,"$4,413,000",2002
18,99,"Jahidi White, C",Washington Wizards,"$4,413,000",2002
19,100,"Rashard Lewis, PF",Seattle SuperSonics,"$4,413,000",2002
20,101,"Cuttino Mobley, SG",Houston Rockets,"$4,412,000",2002
21,102,"Brad Miller, C",Indiana Pacers,"$4,400,000",2002
22,103,"Adonal Foyle, C",Golden State Warriors,"$4,400,000",2002
23,104,"Scot Pollard, C",Sacramento Kings,"$4,344,000",2002
24,105,"Voshon Lenard, SG",Denver Nuggets,"$4,252,000",2002
25,106,"Mike Bibby, PG",Sacramento Kings,"$4,174,000",2002
26,107,"Shawn Bradley, C",Dallas Mavericks,"$4,155,000",2002
27,108,"Darrell Armstrong, PG",Orlando Magic,"$4,130,000",2002
28,109,"Corliss Williamson, PF",Detroit Pistons,"$4,000,000",2002
29,110,"Aaron McKie, SG",Philadelphia 76ers,"$4,000,000",2002
30,111,"Sam Cassell, PG",Milwaukee Bucks,"$4,000,000",2002
31,112,"Greg Anthony, G",Milwaukee Bucks,"$3,940,000",2002
32,113,"Elton Brand, PF",Los Angeles Clippers,"$3,882,000",2002
33,114,"Mark Jackson, PG",New York Knicks,"$3,860,000",2002
34,115,"Michael Stewart, PF",Toronto Raptors,"$3,840,000",2002
35,116,"Kenyon Martin, PF",New Jersey Nets,"$3,801,000",2002
36,117,"Rick Fox, SF",Los Angeles Lakers,"$3,791,000",2002
37,118,"Raef LaFrentz, C",Denver Nuggets,"$3,755,000",2002
38,119,"Lamond Murray, SF",Cleveland Cavaliers,"$3,750,000",2002
39,120,"Eric Snow, PG",Philadelphia 76ers,"$3,750,000",2002
0,121,"Kwame Brown, C",Washington Wizards,"$3,697,000",2002
1,122,"Brent Price, G",Sacramento Kings,"$3,680,000",2002
2,123,"Ervin Johnson, C",Milwaukee Bucks,"$3,670,000",2002
3,124,"Jud Buechler, G",Phoenix Suns,"$3,666,000",2002
4,125,"Travis Knight, C",New York Knicks,"$3,600,000",2002
5,126,"Tony Battie, C",Boston Celtics,"$3,600,000",2002
6,127,"Moochie Norris, PG",Houston Rockets,"$3,600,000",2002
7,128,"Zeljko Rebraca, C",Detroit Pistons,"$3,500,000",2002
8,129,"Steve Francis, PG",Houston Rockets,"$3,473,000",2002
9,130,"Stromile Swift, PF",Memphis Grizzlies,"$3,401,000",2002
10,131,"Tracy Murray, SF",Toronto Raptors,"$3,400,000",2002
11,132,"Antawn Jamison, PF",Golden State Warriors,"$3,388,000",2002
12,133,"Tim Hardaway, G",Denver Nuggets,"$3,360,000",2002
13,134,"Chucky Atkins, PG",Detroit Pistons,"$3,300,000",2002
14,135,"Tyrone Nesby, F",Washington Wizards,"$3,260,000",2002
15,136,"Travis Best, PG",Indiana Pacers,"$3,250,000",2002
16,137,"Anthony Carter, PG",Miami Heat,"$3,250,000",2002
17,138,"Marc Jackson, PF",Minnesota Timberwolves,"$3,250,000",2002
18,139,"David Wesley, SG",Charlotte Hornets,"$3,240,000",2002
19,140,"Dean Garrett, C",Minnesota Timberwolves,"$3,240,000",2002
20,141,"Jon Barry, SG",Detroit Pistons,"$3,175,000",2002
21,142,"Walter McCarty, PF",Boston Celtics,"$3,125,000",2002
22,143,"Baron Davis, PG",Charlotte Hornets,"$3,119,000",2002
23,144,"Vince Carter, SG",Toronto Raptors,"$3,073,000",2002
24,145,"Darius Miles, SF",Los Angeles Clippers,"$3,054,000",2002
25,146,"Evan Eschmeyer, C",Dallas Mavericks,"$3,038,000",2002
26,147,"Jaren Jackson, G",Orlando Magic,"$3,020,000",2002
27,148,"LaPhonso Ellis, F",Miami Heat,"$3,000,000",2002
28,149,"Eric Piatkowski, SG",Los Angeles Clippers,"$3,000,000",2002
29,150,"Derek Fisher, PG",Los Angeles Lakers,"$3,000,000",2002
30,151,"Lawrence Funderburke, PF",Sacramento Kings,"$3,000,000",2002
31,152,"Anthony Peeler, SG",Minnesota Timberwolves,"$2,978,000",2002
32,153,"Pau Gasol, C",Memphis Grizzlies,"$2,970,000",2002
33,154,"Andrew DeClercq, C",Orlando Magic,"$2,900,000",2002
34,155,"Lamar Odom, PF",Los Angeles Clippers,"$2,812,000",2002
35,156,"Robert Traylor, PF",Charlotte Hornets,"$2,793,000",2002
36,157,"Tyson Chandler, C",Chicago Bulls,"$2,756,000",2002
37,158,"Marcus Fizer, F",Chicago Bulls,"$2,754,000",2002
38,159,"Lindsey Hunter, SG",Los Angeles Lakers,"$2,700,000",2002
39,160,"Chris Whitney, PG",Washington Wizards,"$2,666,000",2002
0,1,"Kevin Garnett, PF",Minnesota Timberwolves,"$25,200,000",2003
1,2,"Shaquille O'Neal, C",Los Angeles Lakers,"$23,571,000",2003
2,3,"Shawn Kemp, C",Orlando Magic,"$21,500,000",2003
3,4,"Juwan Howard, PF",Denver Nuggets,"$20,625,000",2003
4,5,"Scottie Pippen, SF",Portland Trail Blazers,"$19,727,000",2003
5,6,"Karl Malone, PF",Utah Jazz,"$19,250,000",2003
6,7,"Rasheed Wallace, PF",Portland Trail Blazers,"$16,200,000",2003
7,8,"Dikembe Mutombo, C",New Jersey Nets,"$16,105,000",2003
8,9,"Chris Webber, C",Sacramento Kings,"$14,343,000",2003
9,10,"Damon Stoudamire, PG",Portland Trail Blazers,"$13,500,000",2003
10,11,"Gary Payton, PG",Seattle SuperSonics,"$13,080,000",2003
11,12,"Penny Hardaway, SF",Phoenix Suns,"$12,375,000",2003
12,13,"Vin Baker, PF",Boston Celtics,"$12,375,000",2003
13,14,"Antoine Walker, PF",Boston Celtics,"$12,375,000",2003
14,15,"Stephon Marbury, PG",Phoenix Suns,"$12,375,000",2003
15,16,"Tim Duncan, C",San Antonio Spurs,"$12,072,000",2003
16,17,"Tracy McGrady, SG",Orlando Magic,"$12,072,000",2003
17,18,"Grant Hill, SF",Orlando Magic,"$12,072,000",2003
18,19,"Reggie Miller, SG",Indiana Pacers,"$12,046,000",2003
19,20,"Antonio Davis, PF",Toronto Raptors,"$12,000,000",2003
20,21,"Michael Finley, SG",Dallas Mavericks,"$11,953,000",2003
21,22,"Vlade Divac, C",Sacramento Kings,"$11,248,000",2003
22,23,"Eddie Jones, SG",Miami Heat,"$11,200,000",2003
23,24,"Brian Grant, PF",Miami Heat,"$11,121,000",2003
24,25,"Allan Houston, SG",New York Knicks,"$11,000,000",2003
25,26,"Tom Gugliotta, PF",Phoenix Suns,"$10,890,000",2003
26,27,"Tim Thomas, PF",Milwaukee Bucks,"$10,750,000",2003
27,28,"Vince Carter, SG",Toronto Raptors,"$10,625,000",2003
28,29,"David Robinson, C",San Antonio Spurs,"$10,500,000",2003
29,30,"Nick Van Exel, PG",Dallas Mavericks,"$10,003,000",2003
30,31,"Steve Smith, SG",San Antonio Spurs,"$9,900,000",2003
31,32,"Glenn Robinson, SF",Atlanta Hawks,"$9,860,000",2003
32,33,"Derrick Coleman, PF",Philadelphia 76ers,"$9,830,000",2003
33,34,"Theo Ratliff, C",Atlanta Hawks,"$9,375,000",2003
34,35,"Jason Kidd, PG",New Jersey Nets,"$9,260,000",2003
35,36,"Glen Rice, SF",Houston Rockets,"$9,200,000",2003
36,37,"Kenny Anderson, PG",Seattle SuperSonics,"$9,185,000",2003
37,38,"John Stockton, G",Utah Jazz,"$9,000,000",2003
38,39,"Kerry Kittles, SG",New Jersey Nets,"$8,717,000",2003
39,40,"Clifford Robinson, PF",Detroit Pistons,"$8,421,000",2003
0,41,"Toni Kukoc, SF",Milwaukee Bucks,"$8,050,000",2003
1,42,"Dale Davis, PF",Portland Trail Blazers,"$8,000,000",2003
2,43,"Elden Campbell, C",Seattle SuperSonics,"$7,975,000",2003
3,44,"Greg Ostertag, C",Utah Jazz,"$7,799,000",2003
4,45,"Jamal Mashburn, SF",New Orleans Hornets,"$7,750,000",2003
5,46,"Maurice Taylor, PF",Houston Rockets,"$7,150,000",2003
6,47,"Derek Anderson, SG",Portland Trail Blazers,"$7,145,000",2003
7,48,"Donyell Marshall, PF",Chicago Bulls,"$7,140,000",2003
8,49,"Alan Henderson, PF",Atlanta Hawks,"$7,091,000",2003
9,50,"P.J. Brown, PF",New Orleans Hornets,"$7,044,000",2003
10,51,"Wesley Person, SF",Memphis Grizzlies,"$7,000,000",2003
11,52,"Austin Croshere, PF",Indiana Pacers,"$6,960,000",2003
12,53,"Jermaine O'Neal, C",Indiana Pacers,"$6,950,000",2003
13,54,"Erick Dampier, C",Golden State Warriors,"$6,858,000",2003
14,55,"Marcus Camby, C",Denver Nuggets,"$6,750,000",2003
15,56,"Kelvin Cato, C",Houston Rockets,"$6,696,000",2003
16,57,"Ron Mercer, SG",Indiana Pacers,"$6,618,000",2003
17,58,"Tyrone Hill, PF",Philadelphia 76ers,"$6,600,000",2003
18,59,"Bo Outlaw, PF",Phoenix Suns,"$6,555,000",2003
19,60,"Shandon Anderson, SF",New York Knicks,"$6,100,000",2003
20,61,"Michael Olowokandi, C",Los Angeles Clippers,"$6,061,000",2003
21,62,"Lorenzen Wright, PF",Memphis Grizzlies,"$6,050,000",2003
22,63,"Jerry Stackhouse, SF",Washington Wizards,"$6,000,000",2003
23,64,"Chris Mills, SF",Golden State Warriors,"$6,000,000",2003
24,65,"Steve Nash, PG",Dallas Mavericks,"$5,750,000",2003
25,66,"Charlie Ward, PG",New York Knicks,"$5,750,000",2003
26,67,"Eddie Robinson, SF",Chicago Bulls,"$5,726,000",2003
27,68,"Doug Christie, SG",Sacramento Kings,"$5,625,000",2003
28,69,"Tariq Abdul-Wahad, SF",Dallas Mavericks,"$5,625,000",2003
29,70,"Bob Sura, PG",Golden State Warriors,"$5,540,000",2003
30,71,"Mike Bibby, PG",Sacramento Kings,"$5,448,000",2003
31,72,"Alvin Williams, PG",Toronto Raptors,"$5,350,000",2003
32,73,"Howard Eisley, PG",New York Knicks,"$5,312,000",2003
33,74,"Robert Horry, PF",Los Angeles Lakers,"$5,300,000",2003
34,75,"Jerome Williams, PF",Toronto Raptors,"$5,250,000",2003
35,76,"Jason Caffey, F",Milwaukee Bucks,"$5,250,000",2003
36,77,"Vitaly Potapenko, C",Seattle SuperSonics,"$5,238,000",2003
37,78,"Nazr Mohammed, C",Atlanta Hawks,"$5,130,000",2003
38,79,"Brevin Knight, PG",Memphis Grizzlies,"$5,062,000",2003
39,80,"Brent Barry, SG",Seattle SuperSonics,"$5,040,000",2003
0,81,"Eric Williams, PF",Boston Celtics,"$5,004,000",2003
1,82,"Ben Wallace, PF",Detroit Pistons,"$5,000,000",2003
2,83,"Calvin Booth, C",Seattle SuperSonics,"$4,992,000",2003
3,84,"Anthony Mason, F",Milwaukee Bucks,"$4,992,000",2003
4,85,"Ruben Patterson, PF",Portland Trail Blazers,"$4,992,000",2003
5,86,"Joe Smith, PF",Minnesota Timberwolves,"$4,991,000",2003
6,87,"Todd MacCulloch, C",Philadelphia 76ers,"$4,991,000",2003
7,88,"Clarence Weatherspoon, PF",New York Knicks,"$4,991,000",2003
8,89,"Avery Johnson, PG",Dallas Mavericks,"$4,991,000",2003
9,90,"Christian Laettner, PF",Washington Wizards,"$4,973,000",2003
10,91,"Danny Fortson, C",Golden State Warriors,"$4,935,000",2003
11,92,"Raef LaFrentz, C",Dallas Mavericks,"$4,926,000",2003
12,93,"Kurt Thomas, PF",New York Knicks,"$4,904,000",2003
13,94,"Cuttino Mobley, SG",Houston Rockets,"$4,903,000",2003
14,95,"Jahidi White, C",Washington Wizards,"$4,903,000",2003
15,96,"Rashard Lewis, PF",Seattle SuperSonics,"$4,903,000",2003
16,97,"Elton Brand, PF",Los Angeles Clippers,"$4,895,000",2003
17,98,"Scot Pollard, C",Sacramento Kings,"$4,827,000",2003
18,99,"Brad Miller, C",Indiana Pacers,"$4,800,000",2003
19,100,"Shawn Bradley, C",Dallas Mavericks,"$4,675,000",2003
20,101,"Darrell Armstrong, PG",Orlando Magic,"$4,506,000",2003
21,102,"Corliss Williamson, PF",Detroit Pistons,"$4,500,000",2003
22,103,"Aaron McKie, SG",Philadelphia 76ers,"$4,500,000",2003
23,104,"Sam Cassell, PG",Milwaukee Bucks,"$4,500,000",2003
24,105,"Antawn Jamison, PF",Golden State Warriors,"$4,469,000",2003
25,106,"Adonal Foyle, C",Golden State Warriors,"$4,400,000",2003
26,107,"Steve Francis, PG",Houston Rockets,"$4,383,000",2003
27,108,"Mark Jackson, PG",Utah Jazz,"$4,220,000",2003
28,109,"Rick Fox, SF",Los Angeles Lakers,"$4,170,000",2003
29,110,"Michael Stewart, PF",Cleveland Cavaliers,"$4,160,000",2003
30,111,"Eric Snow, PG",Philadelphia 76ers,"$4,125,000",2003
31,112,"Kenyon Martin, PF",New Jersey Nets,"$4,067,000",2003
32,113,"Ervin Johnson, C",Milwaukee Bucks,"$4,030,000",2003
33,114,"Tony Battie, C",Boston Celtics,"$4,000,000",2003
34,115,"Travis Knight, C",New York Knicks,"$4,000,000",2003
35,116,"Kwame Brown, C",Washington Wizards,"$3,974,000",2003
36,117,"Baron Davis, PG",New Orleans Hornets,"$3,942,000",2003
37,118,"Zeljko Rebraca, C",Detroit Pistons,"$3,850,000",2003
38,119,"Tim Hardaway, G",Indiana Pacers,"$3,780,000",2003
39,120,"Tracy Murray, SF",Los Angeles Lakers,"$3,740,000",2003
0,121,"Robert Traylor, PF",New Orleans Hornets,"$3,726,000",2003
1,122,"Stromile Swift, PF",Memphis Grizzlies,"$3,656,000",2003
2,123,"Anthony Carter, PG",Miami Heat,"$3,656,000",2003
3,124,"David Wesley, SG",New Orleans Hornets,"$3,600,000",2003
4,125,"Chucky Atkins, PG",Detroit Pistons,"$3,600,000",2003
5,126,"Moochie Norris, PG",Houston Rockets,"$3,600,000",2003
6,127,"Marc Jackson, PF",Minnesota Timberwolves,"$3,575,000",2003
7,128,"Lamar Odom, PF",Los Angeles Clippers,"$3,557,000",2003
8,129,"Jason Williams, PG",Memphis Grizzlies,"$3,425,000",2003
9,130,"Antonio Daniels, PG",Portland Trail Blazers,"$3,375,000",2003
10,131,"LaPhonso Ellis, F",Miami Heat,"$3,300,000",2003
11,132,"Lawrence Funderburke, PF",Sacramento Kings,"$3,300,000",2003
12,133,"Darius Miles, SF",Cleveland Cavaliers,"$3,267,000",2003
13,134,"Andrew DeClercq, C",Orlando Magic,"$3,263,000",2003
14,135,"Jonathan Bender, SF",Indiana Pacers,"$3,226,000",2003
15,136,"Anthony Peeler, SG",Minnesota Timberwolves,"$3,220,000",2003
16,137,"Pau Gasol, C",Memphis Grizzlies,"$3,194,000",2003
17,138,"Jon Barry, SG",Detroit Pistons,"$3,175,000",2003
18,139,"Larry Hughes, SG",Washington Wizards,"$3,159,000",2003
19,140,"Evan Eschmeyer, C",Dallas Mavericks,"$3,104,000",2003
20,141,"Derek Fisher, PG",Los Angeles Lakers,"$3,000,000",2003
21,142,"Lindsey Hunter, SG",Toronto Raptors,"$3,000,000",2003
22,143,"Chris Whitney, PG",Orlando Magic,"$2,962,000",2003
23,144,"Marcus Fizer, F",Chicago Bulls,"$2,946,000",2003
24,145,"Wally Szczerbiak, SG",Minnesota Timberwolves,"$2,933,000",2003
25,146,"Dirk Nowitzki, PF",Dallas Mavericks,"$2,923,000",2003
26,147,"Mikki Moore, C",Boston Celtics,"$2,813,000",2003
27,148,"Paul Pierce, SF",Boston Celtics,"$2,793,000",2003
28,149,"Bonzi Wells, SG",Portland Trail Blazers,"$2,777,000",2003
29,150,"Matt Maloney, G",Atlanta Hawks,"$2,775,000",2003
30,151,"Michael Doleac, C",New York Knicks,"$2,753,000",2003
31,152,"Chris Crawford, SF",Atlanta Hawks,"$2,750,000",2003
32,153,"Keon Clark, PF",Sacramento Kings,"$2,726,000",2003
33,154,"Bimbo Coles, PG",Cleveland Cavaliers,"$2,700,000",2003
34,155,"Randy Brown, G",Phoenix Suns,"$2,700,000",2003
35,156,"Othella Harrington, PF",New York Knicks,"$2,700,000",2003
36,157,"Bobby Jackson, PG",Sacramento Kings,"$2,700,000",2003
37,158,"Michael Dickerson, G",Memphis Grizzlies,"$2,699,000",2003
38,159,"Richard Hamilton, SG",Detroit Pistons,"$2,681,000",2003
39,160,"Mike Miller, SG",Memphis Grizzlies,"$2,668,000",2003
0,1,"Kevin Garnett, PF",Minnesota Timberwolves,"$28,000,000",2004
1,2,"Shaquille O'Neal, C",Los Angeles Lakers,"$26,571,000",2004
2,3,"Rasheed Wallace, PF",Portland Trail Blazers,"$18,000,000",2004
3,4,"Dikembe Mutombo, C",New York Knicks,"$17,895,000",2004
4,5,"Allan Houston, SG",New York Knicks,"$15,937,000",2004
5,6,"Chris Webber, C",Sacramento Kings,"$15,937,000",2004
6,7,"Damon Stoudamire, PG",Portland Trail Blazers,"$14,625,000",2004
7,8,"Ray Allen, SG",Seattle SuperSonics,"$13,500,000",2004
8,9,"Latrell Sprewell, SG",Minnesota Timberwolves,"$13,500,000",2004
9,10,"Antoine Walker, PF",Dallas Mavericks,"$13,500,000",2004
10,11,"Stephon Marbury, PG",Phoenix Suns,"$13,500,000",2004
11,12,"Michael Finley, SG",Dallas Mavericks,"$13,281,000",2004
12,13,"Keith Van Horn, PF",New York Knicks,"$13,280,000",2004
13,14,"Tim Duncan, C",San Antonio Spurs,"$13,279,000",2004
14,15,"Tracy McGrady, SG",Orlando Magic,"$13,279,000",2004
15,16,"Jalen Rose, SG",Toronto Raptors,"$13,279,000",2004
16,17,"Eddie Jones, SG",Miami Heat,"$12,320,000",2004
17,18,"Brian Grant, PF",Miami Heat,"$12,234,000",2004
18,19,"Vlade Divac, C",Sacramento Kings,"$12,051,000",2004
19,20,"Antonio Davis, PF",Toronto Raptors,"$12,000,000",2004
20,21,"Vince Carter, SG",Toronto Raptors,"$11,953,000",2004
21,22,"Tim Thomas, PF",New York Knicks,"$11,825,000",2004
22,23,"Tom Gugliotta, PF",Utah Jazz,"$11,668,000",2004
23,24,"Jason Kidd, PG",New Jersey Nets,"$10,950,000",2004
24,25,"Nick Van Exel, PG",Golden State Warriors,"$10,912,000",2004
25,26,"Glenn Robinson, SF",Philadelphia 76ers,"$10,730,000",2004
26,27,"Theo Ratliff, C",Portland Trail Blazers,"$10,156,000",2004
27,28,"Glen Rice, SF",Los Angeles Clippers,"$9,600,000",2004
28,29,"Kerry Kittles, SG",New Jersey Nets,"$9,267,000",2004
29,30,"Greg Ostertag, C",Utah Jazz,"$8,666,000",2004
30,31,"Jamal Mashburn, SF",New Orleans Hornets,"$8,525,000",2004
31,32,"Toni Kukoc, SF",Milwaukee Bucks,"$8,050,000",2004
32,33,"Maurice Taylor, PF",Houston Rockets,"$7,800,000",2004
33,34,"Derek Anderson, SG",Portland Trail Blazers,"$7,794,000",2004
34,35,"Wesley Person, SF",Memphis Grizzlies,"$7,700,000",2004
35,36,"Alan Henderson, PF",Atlanta Hawks,"$7,682,000",2004
36,37,"Austin Croshere, PF",Indiana Pacers,"$7,610,000",2004
37,38,"Erick Dampier, C",Golden State Warriors,"$7,482,000",2004
38,39,"Kelvin Cato, C",Houston Rockets,"$7,344,000",2004
39,40,"Marcus Camby, C",Denver Nuggets,"$7,250,000",2004
0,41,"Ron Mercer, SG",San Antonio Spurs,"$7,169,000",2004
1,42,"Shandon Anderson, SF",New York Knicks,"$6,700,000",2004
2,43,"Lorenzen Wright, PF",Memphis Grizzlies,"$6,600,000",2004
3,44,"Jerry Stackhouse, SF",Washington Wizards,"$6,500,000",2004
4,45,"Elton Brand, PF",Los Angeles Clippers,"$6,364,000",2004
5,46,"Doug Christie, SG",Sacramento Kings,"$6,250,000",2004
6,47,"Peja Stojakovic, SF",Sacramento Kings,"$6,250,000",2004
7,48,"Eddie Robinson, SF",Chicago Bulls,"$6,246,000",2004
8,49,"Bob Sura, PG",Detroit Pistons,"$6,166,000",2004
9,50,"Charlie Ward, PG",San Antonio Spurs,"$6,030,000",2004
10,51,"Bo Outlaw, PF",Memphis Grizzlies,"$5,955,000",2004
11,52,"Howard Eisley, PG",Phoenix Suns,"$5,843,000",2004
12,53,"Steve Nash, PG",Dallas Mavericks,"$5,750,000",2004
13,54,"Steve Francis, PG",Houston Rockets,"$5,720,000",2004
14,55,"Vitaly Potapenko, C",Seattle SuperSonics,"$5,715,000",2004
15,56,"Nazr Mohammed, C",New York Knicks,"$5,700,000",2004
16,57,"Eric Williams, PF",Cleveland Cavaliers,"$5,560,000",2004
17,58,"Christian Laettner, PF",Washington Wizards,"$5,526,000",2004
18,59,"Alvin Williams, PG",Toronto Raptors,"$5,500,000",2004
19,60,"Ben Wallace, PF",Detroit Pistons,"$5,500,000",2004
20,61,"Ruben Patterson, PF",Portland Trail Blazers,"$5,447,000",2004
21,62,"Calvin Booth, C",Seattle SuperSonics,"$5,446,000",2004
22,63,"Joe Smith, PF",Milwaukee Bucks,"$5,445,000",2004
23,64,"Clarence Weatherspoon, PF",New York Knicks,"$5,445,000",2004
24,65,"Avery Johnson, PG",Golden State Warriors,"$5,445,000",2004
25,66,"Danny Fortson, C",Dallas Mavericks,"$5,428,000",2004
26,67,"Jerome Williams, PF",Toronto Raptors,"$5,400,000",2004
27,68,"Brent Barry, SG",Seattle SuperSonics,"$5,400,000",2004
28,69,"Jahidi White, C",Washington Wizards,"$5,394,000",2004
29,70,"Kurt Thomas, PF",New York Knicks,"$5,394,000",2004
30,71,"Cuttino Mobley, SG",Houston Rockets,"$5,393,000",2004
31,72,"Scot Pollard, C",Indiana Pacers,"$5,310,000",2004
32,73,"Robert Horry, PF",San Antonio Spurs,"$5,300,000",2004
33,74,"Shawn Bradley, C",Dallas Mavericks,"$5,194,000",2004
34,75,"Baron Davis, PG",New Orleans Hornets,"$5,173,000",2004
35,76,"Kenyon Martin, PF",New Jersey Nets,"$5,128,000",2004
36,77,"Brevin Knight, PG",Washington Wizards,"$5,062,000",2004
37,78,"Corliss Williamson, PF",Detroit Pistons,"$5,000,000",2004
38,79,"Aaron McKie, SG",Philadelphia 76ers,"$5,000,000",2004
39,80,"Lamar Odom, PF",Miami Heat,"$4,692,000",2004
0,81,"Stromile Swift, PF",Memphis Grizzlies,"$4,614,000",2004
1,82,"Mark Jackson, PG",Houston Rockets,"$4,580,000",2004
2,83,"Rick Fox, SF",Los Angeles Lakers,"$4,549,000",2004
3,84,"Lamond Murray, SF",Toronto Raptors,"$4,500,000",2004
4,85,"Eric Snow, PG",Philadelphia 76ers,"$4,500,000",2004
5,86,"Michael Stewart, PF",Cleveland Cavaliers,"$4,480,000",2004
6,87,"Tony Battie, C",Cleveland Cavaliers,"$4,400,000",2004
7,88,"Adonal Foyle, C",Golden State Warriors,"$4,400,000",2004
8,89,"Jonathan Bender, SF",Indiana Pacers,"$4,278,000",2004
9,90,"Kwame Brown, C",Washington Wizards,"$4,252,000",2004
10,91,"Zeljko Rebraca, C",Detroit Pistons,"$4,200,000",2004
11,92,"Darius Miles, SF",Portland Trail Blazers,"$4,130,000",2004
12,93,"Anthony Carter, PG",San Antonio Spurs,"$4,063,000",2004
13,94,"David Wesley, SG",New Orleans Hornets,"$3,960,000",2004
14,95,"Wally Szczerbiak, SG",Minnesota Timberwolves,"$3,912,000",2004
15,96,"Chucky Atkins, PG",Detroit Pistons,"$3,900,000",2004
16,97,"Marc Jackson, PF",Philadelphia 76ers,"$3,900,000",2004
17,98,"Marcus Fizer, F",Chicago Bulls,"$3,726,000",2004
18,99,"Andrew DeClercq, C",Orlando Magic,"$3,625,000",2004
19,100,"Lawrence Funderburke, PF",Sacramento Kings,"$3,600,000",2004
20,101,"Moochie Norris, PG",New York Knicks,"$3,600,000",2004
21,102,"Richard Hamilton, SG",Detroit Pistons,"$3,596,000",2004
22,103,"Pau Gasol, C",Memphis Grizzlies,"$3,417,000",2004
23,104,"Mike Miller, SG",Memphis Grizzlies,"$3,380,000",2004
24,105,"Andre Miller, PG",Denver Nuggets,"$3,317,000",2004
25,106,"Lindsey Hunter, SG",Detroit Pistons,"$3,300,000",2004
26,107,"Chris Whitney, PG",Washington Wizards,"$3,259,000",2004
27,108,"DerMarr Johnson, SF",New York Knicks,"$3,087,000",2004
28,109,"Shawn Marion, SG",Phoenix Suns,"$3,069,000",2004
29,110,"Derek Fisher, PG",Los Angeles Lakers,"$3,000,000",2004
30,111,"Chris Crawford, SF",Atlanta Hawks,"$3,000,000",2004
31,112,"Jason Terry, SG",Atlanta Hawks,"$2,933,000",2004
32,113,"Bimbo Coles, PG",Miami Heat,"$2,925,000",2004
33,114,"Aaron Williams, C",New Jersey Nets,"$2,925,000",2004
34,115,"Othella Harrington, PF",New York Knicks,"$2,925,000",2004
35,116,"Tony Delk, PG",Dallas Mavericks,"$2,925,000",2004
36,117,"Bobby Jackson, PG",Sacramento Kings,"$2,925,000",2004
37,118,"Horace Grant, C",Los Angeles Lakers,"$2,903,000",2004
38,119,"Hubert Davis, SG",New Jersey Nets,"$2,894,000",2004
39,120,"Corey Maggette, SF",Los Angeles Clippers,"$2,862,000",2004
0,121,"Chris Mihm, C",Cleveland Cavaliers,"$2,823,000",2004
1,122,"Michael Curry, SF",Toronto Raptors,"$2,800,000",2004
2,123,"George Lynch, SF",New Orleans Hornets,"$2,800,000",2004
3,124,"Metta World Peace, SF",Indiana Pacers,"$2,676,000",2004
4,125,"John Amaechi, PF",New York Knicks,"$2,610,000",2004
5,126,"Jamal Crawford, SG",Chicago Bulls,"$2,577,000",2004
6,127,"Shane Battier, SF",Memphis Grizzlies,"$2,533,000",2004
7,128,"James Posey, SF",Memphis Grizzlies,"$2,445,000",2004
8,129,"Stacey Augmon, SF",New Orleans Hornets,"$2,400,000",2004
9,130,"Joel Przybilla, C",Milwaukee Bucks,"$2,373,000",2004
10,131,"Quincy Lewis, SG",Minnesota Timberwolves,"$2,350,000",2004
11,132,"Dion Glover, SG",Toronto Raptors,"$2,270,000",2004
12,133,"Jeff Foster, PF",Indiana Pacers,"$2,264,000",2004
13,134,"Keyon Dooling, PG",Los Angeles Clippers,"$2,256,000",2004
14,135,"Devean George, SF",Los Angeles Lakers,"$2,244,000",2004
15,136,"Jerome Moiso, C",Toronto Raptors,"$2,230,000",2004
16,137,"Kenny Thomas, PF",Philadelphia 76ers,"$2,225,000",2004
17,138,"Etan Thomas, C",Washington Wizards,"$2,211,000",2004
18,139,"Mateen Cleaves, PG",Cleveland Cavaliers,"$2,134,000",2004
19,140,"DeSagana Diop, C",Cleveland Cavaliers,"$2,118,000",2004
20,141,"Jason Collier, C",Atlanta Hawks,"$2,109,000",2004
